"Time","Airflow - Turbo - Boost - Boost Target Final (Absolute)","Airflow - Turbo - Boost - Manifold Absolute Pressure","Airflow - Turbo - Wastegate - Duty Cycle Commanded","Analytical - Boost Pressure","Analytical - Estimated Power (Old Method)","Engine - Calculated Load","Engine - RPM","Fuel - Command - Corrections - AF Correction STFT","Fuel - Command - Corrections - AF Learn 1 (LTFT)","Ignition - Dynamic Advance Multiplier","Ignition - Feedback Knock","Ignition - Fine Knock Learn","PIDs - (10C5) Vehicle Speed","PIDs - (F404) Calculated Load Value","PIDs - (F405) Coolant Temperature","PIDs - (F40C) Engine Speed","PIDs - (F40E) Ignition Timing 1","PIDs - (F40F) Intake Air Temperature","PIDs - (F410) Mass Air Flow","PIDs - (F411) Throttle Opening Angle","PIDs - (F423) Fuel Pressure","PIDs - (F45C) Oil Temperature","Sensors - AF Ratio 1","Sensors - Barometric Pressure","Sensors - Manifold Absolute Pressure - Pressure Main","Throttle - Requested Torque - Main Accelerator Position","Transmission - Current Gear",
"2025-12-20T18:34:08.118565Z","7.03","2.10","0.00","-12.62","6683.93","0.11","3379","0.00","0.39","1.00","0.00","0.00","100.00","0.00","89.00","3382","19.00","27.00","5.64","14.12","790.46","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:08.150529Z","7.03","2.19","0.00","-12.53","6692.14","0.11","3382","0.00","0.39","1.00","0.00","0.00","100.00","0.00","89.00","3382","19.00","27.00","5.64","14.12","790.46","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:08.182973Z","7.03","2.03","0.00","-12.69","6703.05","0.11","3379","0.00","0.39","1.00","0.00","0.00","100.00","0.00","89.00","3379","19.00","27.00","5.71","14.12","794.81","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:08.219572Z","7.03","2.18","0.00","-12.54","6667.99","0.11","3379","0.00","0.39","1.00","0.00","0.00","100.00","0.00","89.00","3379","19.00","27.00","5.71","14.12","794.81","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:08.251373Z","7.03","2.17","0.00","-12.55","6635.32","0.11","3361","0.00","0.39","1.00","0.00","0.00","100.00","0.00","89.00","3379","19.00","27.00","5.71","14.12","794.81","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:08.283862Z","7.03","2.20","0.00","-12.51","6593.44","0.10","3353","0.00","0.39","1.00","0.00","0.00","100.00","0.00","89.00","3361","19.00","27.00","5.90","14.12","800.61","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:08.319460Z","7.03","2.18","0.00","-12.54","6579.47","0.11","3341","0.00","0.39","1.00","0.00","0.00","99.00","0.00","89.00","3361","19.00","27.00","5.90","14.12","800.61","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:08.352684Z","7.03","2.08","0.00","-12.64","6557.41","0.10","3341","0.00","0.39","1.00","0.00","0.00","99.00","0.00","89.00","3341","19.00","27.00","5.84","14.12","806.41","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:08.384877Z","7.03","2.30","0.00","-12.42","6613.10","0.11","3347","0.00","0.39","1.00","0.00","0.00","99.00","0.00","89.00","3341","19.00","27.00","5.84","14.12","806.41","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:08.417158Z","7.03","2.20","0.00","-12.51","6652.87","0.11","3359","0.00","0.39","1.00","0.00","0.00","99.00","0.00","89.00","3359","19.00","27.00","5.90","14.12","806.41","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:08.449156Z","7.03","2.10","0.00","-12.62","6644.96","0.11","3366","0.00","0.39","1.00","0.00","0.00","99.00","0.00","89.00","3359","19.00","27.00","5.90","14.12","816.56","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:08.485463Z","7.03","2.16","0.00","-12.56","6640.05","0.11","3369","0.00","0.39","1.00","0.00","0.00","99.00","0.00","89.00","3359","19.00","27.00","5.90","14.12","816.56","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:08.518480Z","7.03","2.03","0.00","-12.69","6598.71","0.10","3364","0.00","0.39","1.00","0.00","0.00","99.00","0.00","89.00","3369","19.00","27.00","5.90","14.12","822.37","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:08.552144Z","7.03","2.30","0.00","-12.42","6590.28","0.10","3353","0.00","0.39","1.00","0.00","0.00","99.00","0.00","89.00","3369","19.00","27.00","5.90","14.12","822.37","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:08.585363Z","7.03","2.18","0.00","-12.54","6510.35","0.10","3331","0.00","0.39","1.00","0.00","0.00","99.00","0.00","89.00","3333","19.00","27.00","5.78","14.12","826.72","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:08.614486Z","7.03","2.10","0.00","-12.62","6485.56","0.10","3309","0.00","0.39","1.00","0.00","0.00","99.00","0.00","89.00","3333","19.00","27.00","5.78","14.12","826.72","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:08.651818Z","7.03","2.29","0.00","-12.43","6434.77","0.10","3293","0.00","0.39","1.00","0.00","0.00","99.00","0.00","89.00","3333","19.00","27.00","5.78","14.12","826.72","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:08.683865Z","7.03","2.22","0.00","-12.50","6456.30","0.10","3285","0.00","0.39","1.00","0.00","0.00","98.00","0.00","89.00","3295","19.00","26.00","5.96","14.12","832.52","100.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:08.715825Z","7.03","2.11","0.00","-12.61","6463.21","0.10","3288","0.00","0.39","1.00","0.00","0.00","98.00","0.00","89.00","3295","19.00","26.00","5.96","14.12","832.52","100.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:08.752878Z","7.03","2.33","0.00","-12.39","6495.75","0.11","3291","0.00","0.39","1.00","0.00","0.00","98.00","0.00","89.00","3285","19.00","26.00","5.84","14.12","838.32","100.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:08.785861Z","7.03","2.25","0.00","-12.47","6516.31","0.11","3292","0.00","0.39","1.00","0.00","0.00","98.00","0.00","89.00","3285","19.00","26.00","5.84","14.12","838.32","100.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:08.818783Z","7.03","2.10","0.00","-12.62","6552.01","0.11","3294","0.00","0.39","1.00","0.00","0.00","98.00","0.00","89.00","3300","19.00","26.00","5.78","14.12","838.32","100.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:08.849142Z","7.03","2.34","0.00","-12.37","6585.46","0.11","3304","0.00","0.39","1.00","0.00","0.00","98.00","0.00","89.00","3300","19.00","26.00","5.78","14.12","842.67","100.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:08.885849Z","7.03","2.25","0.00","-12.47","6605.70","0.11","3302","0.00","0.39","1.00","0.00","0.00","98.00","0.00","89.00","3300","19.00","26.00","5.78","14.12","842.67","100.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:08.918474Z","7.03","2.11","0.00","-12.61","6569.89","0.11","3300","0.00","0.39","1.00","0.00","0.00","97.00","0.00","89.00","3304","19.00","26.00","5.84","14.12","854.27","100.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:08.949621Z","7.04","2.36","0.00","-12.36","6572.19","0.11","3292","0.00","0.39","1.00","0.00","0.00","97.00","0.00","89.00","3304","19.00","26.00","5.84","14.12","854.27","100.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:08.982481Z","7.04","2.25","0.00","-12.47","6553.92","0.11","3287","0.00","0.39","1.00","0.00","0.00","97.00","0.00","89.00","3284","19.00","26.00","5.78","14.12","858.62","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.019508Z","7.04","2.10","0.00","-12.62","6565.56","0.11","3288","0.00","0.39","1.00","0.00","0.00","97.00","0.00","89.00","3284","19.00","26.00","5.78","14.12","858.62","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.051811Z","7.04","2.37","0.00","-12.35","6562.39","0.11","3284","0.00","0.39","1.00","0.00","0.00","97.00","0.00","89.00","3284","19.00","26.00","5.78","14.12","858.62","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.083838Z","7.04","2.26","0.00","-12.45","6542.55","0.11","3277","0.00","0.39","1.00","0.00","0.00","97.00","0.00","89.00","3287","19.00","26.00","5.57","14.12","864.43","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.115903Z","7.04","2.14","0.00","-12.58","6517.01","0.11","3273","0.00","0.39","1.00","0.00","0.00","97.00","0.00","89.00","3287","19.00","26.00","5.57","14.12","864.43","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.152395Z","7.04","2.31","0.00","-12.41","6508.81","0.11","3268","0.00","0.39","1.00","0.00","0.00","97.00","0.00","89.00","3264","19.00","26.00","5.64","14.12","870.23","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.185167Z","7.04","2.31","0.00","-12.41","6536.79","0.11","3263","0.00","0.39","1.00","0.00","0.00","97.00","0.00","89.00","3264","19.00","26.00","5.64","14.12","870.23","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.217157Z","7.04","2.25","0.00","-12.47","6522.87","0.11","3261","0.00","0.39","1.00","0.00","0.00","97.00","0.00","89.00","3261","19.00","26.00","5.78","14.12","874.58","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.247312Z","7.04","2.17","0.00","-12.55","6496.19","0.11","3255","0.00","0.39","1.00","0.00","0.00","97.00","0.00","89.00","3261","19.00","26.00","5.78","14.12","874.58","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.281143Z","7.04","2.39","0.00","-12.33","6482.24","0.11","3240","0.00","0.39","1.00","0.00","0.00","96.00","0.00","89.00","3261","19.00","26.00","5.78","14.12","874.58","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.318470Z","7.04","2.30","0.00","-12.42","6453.46","0.11","3221","0.00","0.39","1.00","0.00","0.00","96.00","0.00","89.00","3234","19.00","26.00","5.78","14.12","880.38","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.351805Z","7.04","2.19","0.00","-12.52","6440.04","0.11","3219","0.00","0.39","1.00","0.00","0.00","96.00","0.00","89.00","3234","19.00","26.00","5.78","14.12","880.38","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.384910Z","7.04","2.25","0.00","-12.47","6465.48","0.11","3214","0.00","0.39","1.00","0.00","0.00","96.00","0.00","89.00","3214","19.00","26.00","6.01","14.12","886.18","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.419021Z","7.04","2.41","0.00","-12.30","6458.80","0.11","3211","0.00","0.39","1.00","0.00","0.00","95.00","0.00","89.00","3214","19.00","26.00","6.01","14.12","886.18","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.451805Z","7.04","2.36","0.00","-12.36","6464.22","0.11","3207","0.00","0.39","1.00","0.00","0.00","95.00","0.00","89.00","3214","19.00","26.00","6.01","14.12","886.18","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.481898Z","7.04","2.33","0.00","-12.38","6452.54","0.11","3198","0.00","0.39","1.00","0.00","0.00","95.00","0.00","89.00","3202","19.00","26.00","5.78","14.12","890.53","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.515814Z","7.04","2.18","0.00","-12.54","6465.19","0.11","3185","0.00","0.39","1.00","0.00","0.00","95.00","0.00","89.00","3202","19.00","26.00","5.78","14.12","890.53","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.552825Z","7.04","2.33","0.00","-12.38","6436.78","0.11","3176","0.00","0.39","1.00","0.00","0.00","95.00","0.00","89.00","3183","19.00","26.00","5.64","14.12","902.14","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.585126Z","7.04","2.43","0.00","-12.29","6404.77","0.11","3170","0.00","0.39","1.00","0.00","0.00","94.00","0.00","89.00","3183","19.00","26.00","5.64","14.12","902.14","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.616331Z","7.03","2.33","0.00","-12.39","6376.49","0.11","3161","0.00","0.39","1.00","0.00","0.00","94.00","0.00","89.00","3164","19.00","26.00","5.49","13.73","902.14","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.647780Z","7.03","2.32","0.00","-12.40","6357.54","0.11","3154","0.00","0.39","1.00","0.00","0.00","94.00","0.00","89.00","3164","19.00","26.00","5.49","13.73","902.14","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.685798Z","7.03","2.19","0.00","-12.52","6326.38","0.11","3145","0.00","0.39","1.00","0.00","0.00","94.00","0.00","89.00","3164","19.00","26.00","5.49","13.73","902.14","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.718469Z","7.03","2.26","0.00","-12.45","6312.21","0.11","3141","0.00","0.39","1.00","0.00","0.00","94.00","0.00","89.00","3143","19.00","26.00","5.57","14.12","912.29","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.752886Z","7.03","2.36","0.00","-12.36","6317.76","0.11","3138","0.00","0.39","1.00","0.00","0.00","93.00","0.00","89.00","3143","19.00","26.00","5.57","14.12","912.29","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.782474Z","7.03","2.46","0.00","-12.26","6311.27","0.11","3127","0.00","0.39","1.00","0.00","0.00","93.00","0.00","89.00","3128","19.00","26.00","5.71","13.73","918.09","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.818446Z","7.03","2.37","0.00","-12.35","6293.18","0.11","3124","0.00","0.39","1.00","0.00","0.00","93.00","0.00","89.00","3128","19.00","26.00","5.71","13.73","918.09","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.852446Z","7.03","2.34","0.00","-12.37","6305.08","0.11","3117","0.00","0.39","1.00","0.00","0.00","93.00","0.00","89.00","3128","19.00","26.00","5.71","13.73","918.09","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.883836Z","7.03","2.33","0.00","-12.39","6309.42","0.11","3119","0.00","0.39","1.00","0.00","0.00","93.00","0.00","89.00","3117","19.00","26.00","5.57","13.73","922.44","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.915800Z","7.03","2.25","0.00","-12.47","6339.37","0.11","3110","0.00","0.39","1.00","0.00","0.00","92.00","0.00","89.00","3117","19.00","26.00","5.57","13.73","922.44","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.947806Z","7.03","2.24","0.00","-12.48","6292.35","0.11","3100","0.00","0.39","1.00","0.00","0.00","92.00","0.00","89.00","3108","19.00","26.00","5.42","14.12","928.24","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:09.985092Z","7.03","2.32","0.00","-12.40","6304.87","0.11","3092","0.00","0.39","1.00","0.00","0.00","92.00","0.00","89.00","3108","19.00","26.00","5.42","14.12","928.24","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.017122Z","7.03","2.38","0.00","-12.34","6293.39","0.11","3081","0.00","0.39","1.00","0.00","0.00","92.00","0.00","89.00","3083","19.00","26.00","5.78","14.12","934.04","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.051942Z","7.03","2.46","0.00","-12.26","6324.28","0.11","3072","0.00","0.39","1.00","0.00","0.00","92.00","0.00","89.00","3083","19.00","26.00","5.78","14.12","934.04","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.086055Z","7.03","2.50","0.00","-12.22","6321.62","0.11","3075","0.00","0.39","1.00","0.00","0.00","91.00","0.00","89.00","3083","19.00","26.00","5.78","14.12","934.04","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.118456Z","7.03","2.45","0.00","-12.27","6332.73","0.11","3076","0.00","0.39","1.00","0.00","0.00","91.00","0.00","89.00","3076","19.00","26.00","5.57","14.12","938.40","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.150852Z","7.03","2.41","0.00","-12.30","6330.08","0.11","3072","0.00","0.39","1.00","0.00","0.00","91.00","0.00","89.00","3076","19.00","26.00","5.57","14.12","938.40","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.182464Z","7.03","2.40","0.00","-12.32","6357.03","0.11","3071","0.00","0.39","1.00","0.00","0.00","91.00","0.00","89.00","3076","19.00","26.00","5.78","14.12","944.20","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.214460Z","7.03","2.40","0.00","-12.32","6344.77","0.11","3068","0.00","0.39","1.00","0.00","0.00","91.00","0.00","89.00","3076","19.00","26.00","5.78","14.12","944.20","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.252812Z","7.03","2.37","0.00","-12.35","6321.57","0.11","3061","0.00","0.39","1.00","0.00","0.00","91.00","0.00","89.00","3076","19.00","26.00","5.78","14.12","944.20","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.283835Z","7.03","2.32","0.00","-12.40","6324.86","0.11","3050","0.00","0.39","1.00","0.00","0.00","91.00","0.00","89.00","3061","19.00","26.00","5.57","14.12","950.00","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.315796Z","7.03","2.29","0.00","-12.43","6309.32","0.11","3048","0.00","0.39","1.00","0.00","0.00","91.00","0.00","89.00","3061","19.00","26.00","5.57","14.12","950.00","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.352827Z","7.03","2.26","0.00","-12.45","6316.09","0.11","3054","0.00","0.39","1.00","0.00","0.00","90.00","0.00","89.00","3051","19.00","26.00","5.64","13.73","954.35","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.385129Z","7.03","2.29","0.00","-12.43","6366.24","0.11","3056","0.00","0.39","1.00","0.00","0.00","90.00","0.00","89.00","3051","19.00","26.00","5.64","13.73","954.35","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.418747Z","7.03","2.30","0.00","-12.42","6376.92","0.11","3057","0.00","0.39","1.00","0.00","0.00","90.00","0.00","89.00","3057","19.00","26.00","5.57","13.73","960.15","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.447664Z","7.03","2.34","0.00","-12.37","6385.57","0.11","3057","0.00","0.39","1.00","0.00","0.00","90.00","0.00","89.00","3057","19.00","26.00","5.57","13.73","960.15","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.481128Z","7.03","2.39","0.00","-12.33","6353.35","0.11","3040","0.00","0.39","1.00","0.00","0.00","90.00","0.00","89.00","3057","19.00","26.00","5.57","13.73","960.15","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.518450Z","7.03","2.39","0.00","-12.33","6292.18","0.11","3020","0.00","0.39","1.00","0.00","0.00","90.00","0.00","89.00","3033","19.00","26.00","5.57","13.73","965.95","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.550503Z","7.03","2.41","0.00","-12.30","6267.74","0.11","3006","0.00","0.39","1.00","0.00","0.00","90.00","0.00","89.00","3033","19.00","26.00","5.57","13.73","965.95","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.585517Z","7.03","2.41","0.00","-12.30","6244.73","0.11","2987","0.00","0.39","1.00","0.00","0.00","89.00","0.00","89.00","2988","19.00","26.00","5.57","13.73","970.30","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.619483Z","7.03","2.39","0.00","-12.33","6178.39","0.11","2970","0.00","0.39","1.00","0.00","0.00","89.00","0.00","89.00","2988","19.00","26.00","5.57","13.73","970.30","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.651777Z","7.03","2.38","0.00","-12.34","6143.54","0.11","2968","0.00","0.39","1.00","0.00","0.00","89.00","0.00","89.00","2988","19.00","26.00","5.57","13.73","970.30","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.685120Z","7.03","2.36","0.00","-12.36","6128.17","0.11","2960","0.00","0.39","1.00","0.00","0.00","88.00","0.00","89.00","2963","19.00","26.00","5.57","13.73","976.11","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.717886Z","7.03","2.32","0.00","-12.40","6097.46","0.11","2960","0.00","0.39","1.00","0.00","0.00","88.00","0.00","89.00","2963","19.00","26.00","5.57","13.73","976.11","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.751607Z","7.03","2.32","0.00","-12.40","6153.96","0.11","2969","0.00","0.39","1.00","0.00","0.00","88.00","0.00","89.00","2963","19.00","26.00","5.42","13.73","980.46","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.786195Z","7.03","2.31","0.00","-12.41","6191.63","0.11","2971","0.00","0.39","1.00","0.00","0.00","88.00","0.00","89.00","2963","19.00","26.00","5.42","13.73","980.46","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.818647Z","7.03","2.30","0.00","-12.42","6206.24","0.11","2976","0.00","0.39","1.00","0.00","0.00","88.00","0.00","89.00","2979","19.00","26.00","5.64","13.73","981.91","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.851549Z","7.03","2.31","0.00","-12.41","6234.15","0.11","2983","0.00","0.39","1.00","0.00","0.00","88.00","0.00","89.00","2979","19.00","26.00","5.64","13.73","981.91","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.885084Z","7.03","2.31","0.00","-12.41","6247.70","0.11","2980","0.00","0.39","1.00","0.00","0.00","88.00","0.00","89.00","2979","19.00","26.00","5.64","13.73","981.91","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.918445Z","7.03","2.31","0.00","-12.41","6235.95","0.11","2977","0.00","0.39","1.00","0.00","0.00","88.00","0.00","89.00","2983","19.00","26.00","5.49","13.73","986.26","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.951768Z","7.03","2.34","0.00","-12.37","6241.56","0.11","2977","0.00","0.39","1.00","0.00","0.00","88.00","0.00","89.00","2983","19.00","26.00","5.49","13.73","986.26","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:10.985981Z","7.03","2.37","0.00","-12.35","6247.66","0.11","2971","0.00","0.39","1.00","0.00","0.00","88.00","0.00","89.00","2975","19.00","26.00","5.49","13.73","992.06","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:11.018321Z","7.03","2.38","0.00","-12.34","6212.63","0.11","2966","0.00","0.39","1.00","0.00","0.00","88.00","0.00","89.00","2975","19.00","26.00","5.49","13.73","992.06","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:11.051814Z","7.03","2.44","0.00","-12.28","6217.67","0.11","2963","0.00","0.39","1.00","0.00","0.00","88.00","0.00","89.00","2975","19.00","26.00","5.49","13.73","992.06","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:11.083586Z","7.03","2.46","0.00","-12.26","6222.51","0.11","2957","0.00","0.39","1.00","0.00","0.00","88.00","0.00","89.00","2963","19.00","26.00","5.42","13.73","997.86","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:11.118743Z","7.03","2.46","0.00","-12.26","6210.45","0.11","2955","0.00","0.39","1.00","0.00","0.00","88.00","0.00","89.00","2963","19.00","26.00","5.42","13.73","997.86","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:11.147777Z","7.03","2.47","0.00","-12.25","6222.33","0.11","2954","0.00","0.39","1.00","0.00","0.00","87.00","0.00","89.00","2958","19.00","26.00","5.42","13.73","1002.21","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:11.182932Z","7.03","2.46","0.00","-12.26","6233.53","0.11","2961","0.00","0.39","1.00","0.00","0.00","87.00","0.00","89.00","2958","19.00","26.00","5.42","13.73","1002.21","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:11.218905Z","7.03","2.48","0.00","-12.23","6237.96","0.11","2962","0.00","0.39","1.00","0.00","0.00","87.00","0.00","89.00","2963","19.00","26.00","5.20","13.73","1008.01","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:11.252530Z","7.03","2.53","0.00","-12.19","6238.33","0.11","2955","0.00","0.39","1.00","0.00","0.00","87.00","0.00","89.00","2963","19.00","26.00","5.20","13.73","1008.01","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:11.281117Z","7.03","2.55","0.00","-12.16","6221.60","0.11","2955","0.00","0.39","1.00","0.00","0.00","87.00","0.00","89.00","2963","19.00","26.00","5.20","13.73","1008.01","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:11.318431Z","7.03","2.55","0.00","-12.16","6238.33","0.11","2955","0.00","0.39","1.00","0.00","0.00","87.00","0.00","89.00","2954","19.00","26.00","5.57","13.73","1013.82","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:11.352433Z","7.03","2.51","0.00","-12.21","6230.50","0.11","2952","0.00","0.39","1.00","0.00","0.00","87.00","0.00","89.00","2954","19.00","26.00","5.57","13.73","1013.82","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:11.384950Z","7.03","2.48","0.00","-12.23","6219.36","0.11","2952","0.00","0.39","1.00","0.00","0.00","87.00","0.00","89.00","2953","19.00","26.00","5.57","13.73","1018.17","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:11.414449Z","7.03","2.44","0.00","-12.28","6216.26","0.11","2942","0.00","0.39","1.00","0.00","0.00","87.00","0.00","89.00","2953","19.00","26.00","5.57","13.73","1018.17","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:11.452524Z","7.03","2.43","0.00","-12.29","6202.40","0.11","2933","0.00","0.39","1.00","0.00","0.00","87.00","0.00","89.00","2935","19.00","26.00","5.42","13.73","1018.17","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:11.485259Z","7.03","2.37","0.00","-12.35","6185.80","0.11","2933","0.00","0.39","1.00","0.00","0.00","87.00","0.00","89.00","2935","19.00","26.00","5.42","13.73","1023.97","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:11.515777Z","7.03","2.34","0.00","-12.37","6195.91","0.11","2931","0.00","0.39","1.00","0.00","0.00","87.00","0.00","89.00","2935","19.00","26.00","5.42","13.73","1023.97","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:11.552163Z","7.03","2.33","0.00","-12.39","6189.68","0.11","2932","0.00","0.39","1.00","0.00","0.00","87.00","0.00","89.00","2930","19.00","26.00","5.42","13.73","1028.32","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:11.586137Z","7.03","2.37","0.00","-12.35","6183.26","0.11","2936","0.00","0.39","1.00","0.00","0.00","87.00","0.00","89.00","2930","19.00","26.00","5.42","13.73","1028.32","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:11.617126Z","7.03","2.43","0.00","-12.29","6211.60","0.11","2939","0.00","0.39","1.00","0.00","0.00","87.00","0.00","89.00","2935","19.00","26.00","5.42","13.73","1029.77","99.00","1.507","14.72","","0.00","4.00",
"2025-12-20T18:34:11.649100Z","7.03","2.47","0.00","-12.25","6199.63","0.11","2933","0.00","0.39","1.00","0.00","0.00","87.00","0.00","89.00","2935","19.00","26.00","5.42","13.73","1029.77","99.00","1.507","14.72","","0.00","4.00",
